regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_seq,H_seq_se,varentropy_seq,mean_length,confidence,greedy_length,cache_seq_length,kl_seq,kl_seq_se,n_kl_samples,gold,predicted_answer
sampled,26,compressed,0.95,compressed@0.95,50,40.35123062133789,5.942451266167965,1765.6363525390625,32.81999969482422,0.4264738584987864,5,498,6.0121355056762695,1.7594095175899036,50,Description of something,Type: Definition of something
sampled,27,full,,full,50,23.545028686523438,8.550979647367166,3655.962646484375,12.920000076293945,0.282755964949003,4,6325,,,0,Other location,Type: Other location
sampled,27,compressed,0.25,compressed@0.25,50,13.90395450592041,4.126772228199359,851.512451171875,13.34000015258789,0.48556103499405556,4,4743,3.256828546524048,0.9778621820182456,50,Other location,Type: Other location
sampled,27,compressed,0.5,compressed@0.5,50,30.476951599121094,5.601079564258684,1568.6046142578125,20.85999870300293,0.36323530497037837,3,3162,7.894824504852295,1.1811369019311502,50,Other location,Type: Planet
sampled,27,compressed,0.75,compressed@0.75,50,37.61793518066406,6.337494799369168,2008.1920166015625,22.739999771118164,0.31770004907151494,4,1581,8.641374588012695,1.6502645569453875,50,Other location,Type: Other entity
sampled,27,compressed,0.95,compressed@0.95,50,60.978294372558594,4.828538867779387,1165.7393798828125,42.86000061035156,0.37300529006963595,64,316,22.172088623046875,2.018035970255757,50,Other location,"Type: Description of a planet's property

This question is asking for a specific characteristic of a planet, which is a type of scientific or factual information. The correct answer would be a planet's name, along with a description of its magnetic field strength. 

However, the question is not asking for a specific fact,"
sampled,28,full,,full,50,16.46409797668457,3.8515236750071558,741.7117309570312,11.960000038146973,0.3851262005852738,4,5332,,,0,Other entity,Type: Other location
sampled,28,compressed,0.25,compressed@0.25,50,34.56492614746094,6.028665856698209,1817.2406005859375,21.760000228881836,0.33252583386617696,4,3999,6.099721431732178,0.922095858739794,50,Other entity,Type: Other location
sampled,28,compressed,0.5,compressed@0.5,50,38.65234375,7.179772340358363,2577.45654296875,22.279998779296875,0.30044129525460206,3,2666,9.052273750305176,1.2001406269325534,50,Other entity,Type: Mountain
sampled,28,compressed,0.75,compressed@0.75,50,43.44549560546875,6.658225939110959,2216.5986328125,26.34000015258789,0.3187701909474981,5,1333,13.023042678833008,1.7525982560109594,50,Other entity,Type: Geographical feature
sampled,28,compressed,0.95,compressed@0.95,50,73.99571228027344,7.963133743912475,3170.574951171875,45.71999740600586,0.3256842829889669,52,266,24.70106315612793,2.3238336077952635,50,Other entity,"Type: Geological feature

This question is asking for a specific type of geological feature, which is a fault line. The answer should be a name of a fault line, such as the New Madrid Seismic Zone, which is a major fault line near Kentucky."
sampled,29,full,,full,50,14.622870445251465,3.8769411405671192,751.5336303710938,12.09999942779541,0.4327177631001594,3,8036,,,0,Date,Type: Date
sampled,29,compressed,0.25,compressed@0.25,50,13.790885925292969,4.215206411065848,888.3982543945312,11.979999542236328,0.45026331997309355,3,6027,7.582339763641357,3.406288883092291,50,Date,Type: Date
sampled,29,compressed,0.5,compressed@0.5,50,8.831695556640625,3.1534478588423656,497.211669921875,9.279999732971191,0.5170259646313429,3,4018,8.058585166931152,3.4664806413867906,50,Date,Type: Date
sampled,29,compressed,0.75,compressed@0.75,50,36.13581085205078,6.006675363774977,1804.0074462890625,24.260000228881836,0.3561304539578335,3,2009,9.35194206237793,3.634258280853622,50,Date,Type: Date
sampled,29,compressed,0.95,compressed@0.95,50,60.28988265991211,6.060866605024916,1836.7052001953125,41.84000015258789,0.36832142430126014,53,401,14.631242752075195,4.307260318935707,50,Date,"Type: Historical event

This question is asking for a specific year in which a historical event occurred. The Titanic sank on April 15, 1912, after colliding with an iceberg in the North Atlantic Ocean. Therefore, the correct answer is:

1912"
sampled,30,full,,full,50,6.176403045654297,1.8611651866641985,173.19679260253906,7.839999675750732,0.5792240673901125,3,3371,,,0,Individual,Type: Individual
sampled,30,compressed,0.25,compressed@0.25,50,6.902276992797852,2.2792130246466105,259.7406005859375,8.079999923706055,0.5531558000277021,3,2528,1.6533167362213135,0.6078155439050549,50,Individual,Type: Individual
sampled,30,compressed,0.5,compressed@0.5,50,18.44536781311035,9.09879263109947,4139.4013671875,9.84000015258789,0.27271591024009134,3,1685,2.1466803550720215,0.7025564107272143,50,Individual,Type: Individual
sampled,30,compressed,0.75,compressed@0.75,50,15.968769073486328,5.537740718526374,1533.32861328125,11.34000015258789,0.37678653670592904,3,842,4.674192905426025,1.2996616216579402,50,Individual,Type: Individual
sampled,30,compressed,0.95,compressed@0.95,50,30.754377365112305,4.562962305345071,1041.03125,22.03999900817871,0.3801421120914753,18,168,18.324596405029297,1.8451439711887152,50,Individual,"Type: Person

The American Red Cross was founded by Clara Barton in 1881."
sampled,31,full,,full,50,18.621610641479492,4.894690303181857,1197.899658203125,12.899999618530273,0.36766512599070666,5,8559,,,0,Element and substance,Type: Element and substance
sampled,31,compressed,0.25,compressed@0.25,50,25.349849700927734,5.86045094288027,1717.2442626953125,17.079999923706055,0.3574508409592925,5,6419,6.894101619720459,0.9485307273733858,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.5,compressed@0.5,50,15.750828742980957,4.44266617188865,986.8641357421875,13.380000114440918,0.4422113694445006,5,4279,6.928591251373291,1.0864110997954637,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.75,compressed@0.75,50,28.28864288330078,6.333983206617993,2005.9671630859375,22.100000381469727,0.4117872107925096,5,2139,17.177053451538086,2.110613713255467,50,Element and substance,Type: Definition of something
sampled,31,compressed,0.95,compressed@0.95,50,28.902544021606445,6.669251167320998,2223.945556640625,19.920000076293945,0.36578531869786024,5,427,32.53667068481445,1.5978822998701379,50,Element and substance,Type: Definition of something
sampled,32,full,,full,50,8.99724006652832,1.70301614115979,145.01319885253906,9.420000076293945,0.5157983198842522,5,3040,,,0,Temperature,Type: Number of something
sampled,32,compressed,0.25,compressed@0.25,50,20.90657615661621,4.083166035449315,833.6122436523438,14.699999809265137,0.3731387027750868,4,2280,5.246071815490723,0.5097823123465989,50,Temperature,Type: Other number
sampled,32,compressed,0.5,compressed@0.5,50,36.8193359375,6.032317748749232,1819.44287109375,19.959999084472656,0.27842174590486835,4,1520,5.777640342712402,0.6480791319578936,50,Temperature,Type: Other entity
sampled,32,compressed,0.75,compressed@0.75,50,37.845237731933594,5.91367526803605,1748.5777587890625,18.34000015258789,0.23922908304013032,4,760,9.30082893371582,1.0875109792571673,50,Temperature,Type: Expression abbreviated
sampled,32,compressed,0.95,compressed@0.95,50,37.89117431640625,5.015165964196748,1257.594482421875,25.01999855041504,0.3500333972950925,3,152,30.109426498413086,1.5857971189409465,50,Temperature,Type: Reason
sampled,33,full,,full,50,12.047125816345215,6.136833673732937,1883.036376953125,8.579999923706055,0.3778553789943333,4,9619,,,0,Other location,Type: Other location
sampled,33,compressed,0.25,compressed@0.25,50,10.67303466796875,4.466779641008511,997.6060180664062,10.779999732971191,0.5034507452870978,4,7214,2.4383790493011475,0.7812619627990355,50,Other location,Type: Other location
sampled,33,compressed,0.5,compressed@0.5,50,8.631407737731934,3.7453069592157595,701.3662109375,9.979999542236328,0.5490956712794134,4,4809,2.6116957664489746,0.8631348857824527,50,Other location,Type: Other location
sampled,33,compressed,0.75,compressed@0.75,50,13.481751441955566,5.055719079434324,1278.0147705078125,12.239999771118164,0.4660477541831985,4,2404,2.993367910385132,1.0923347428465724,50,Other location,Type: Other location
sampled,33,compressed,0.95,compressed@0.95,50,35.327396392822266,5.266860018371952,1386.99072265625,24.760000228881836,0.3719567902423913,3,480,5.85625696182251,1.5580685694911915,50,Other location,Type: Location
sampled,34,full,,full,50,25.67203140258789,6.725651252155809,2261.71923828125,14.299999237060547,0.28812224345443177,3,2491,,,0,City,Type: City
sampled,34,compressed,0.25,compressed@0.25,50,24.831512451171875,4.4452188588555455,987.99853515625,20.459999084472656,0.4311729365163562,3,1868,3.907137393951416,1.0716586325558364,50,City,Type: City
sampled,34,compressed,0.5,compressed@0.5,50,44.73793029785156,6.37488204547739,2031.9560546875,28.559999465942383,0.3376372126309441,4,1245,5.954248905181885,1.6002142762706715,50,City,Type: Other location
sampled,34,compressed,0.75,compressed@0.75,50,35.02622604370117,5.520980933561535,1524.0615234375,23.5,0.3558946848229879,4,622,8.00420093536377,2.0054775759447394,50,City,Type: Other location
sampled,34,compressed,0.95,compressed@0.95,50,58.33685302734375,6.57702893184396,2162.865478515625,36.880001068115234,0.33406440381059016,10,124,26.25873565673828,3.4483525419983163,50,City,"Type: City

Answer: Huntsville, Alabama"
sampled,35,full,,full,50,28.005538940429688,6.413331832621208,2056.541259765625,18.739999771118164,0.3549220734814762,3,4966,,,0,Date,Type: Date
sampled,35,compressed,0.25,compressed@0.25,50,31.8870849609375,5.157955683789606,1330.225341796875,25.53999900817871,0.4208810570564692,3,3724,8.552407264709473,1.2279174939996222,50,Date,Type: Date
sampled,35,compressed,0.5,compressed@0.5,50,34.14148712158203,5.544630487786697,1537.1463623046875,24.139999389648438,0.3751886653891722,3,2483,12.149215698242188,1.8475787840525908,50,Date,Type: Date
sampled,35,compressed,0.75,compressed@0.75,50,42.650447845458984,6.8503492725736255,2346.3642578125,28.899999618530273,0.35953545040665097,3,1241,14.952555656433105,2.140072565007106,50,Date,Type: Date
sampled,35,compressed,0.95,compressed@0.95,50,61.16902542114258,4.382844808258815,960.4664306640625,44.31999969482422,0.3841741747996258,33,248,19.599170684814453,2.366679246179523,50,Date,"Type: Historical Event

This question is asking for a specific date or time period when the first liver transplant occurred. It requires a factual answer based on historical records."
sampled,36,full,,full,50,12.24682331085205,3.1154450604696415,485.2998962402344,14.219999313354492,0.5504794541334425,4,2600,,,0,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.25,compressed@0.25,50,25.91306495666504,5.17007497943393,1336.4837646484375,20.299999237060547,0.41279410853099535,4,1950,4.518693923950195,1.089545805207614,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.5,compressed@0.5,50,37.13808822631836,5.712888047542154,1631.8544921875,27.81999969482422,0.3964079819175919,4,1300,6.198309421539307,1.4358835702093904,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.75,compressed@0.75,50,43.081424713134766,6.927285202259071,2399.364013671875,28.920000076293945,0.3560925554633608,4,650,7.38433313369751,1.7325919008307231,50,Musical instrument,Type: Musical instrument
sampled,36,compressed,0.95,compressed@0.95,50,61.91438293457031,7.168658388146104,2569.483154296875,36.79999923706055,0.3115517881737723,20,130,13.046642303466797,2.5661598530881826,50,Musical instrument,"Type: Musical instrument

This question is asking for the name of the instrument that Glenn Miller played."
sampled,37,full,,full,50,3.19439959526062,1.280424240856235,81.97431182861328,5.799999713897705,0.6826610858076153,3,6357,,,0,Individual,Type: Individual
sampled,37,compressed,0.25,compressed@0.25,50,13.876166343688965,4.251323897659704,903.687744140625,11.899999618530273,0.44563534281859557,3,4767,1.1707895994186401,0.31096018032762596,50,Individual,Type: Individual
sampled,37,compressed,0.5,compressed@0.5,50,14.074543952941895,4.497920933565793,1011.5646362304688,10.84000015258789,0.4065797735443273,3,3178,1.1983563899993896,0.49472931907418966,50,Individual,Type: Individual
sampled,37,compressed,0.75,compressed@0.75,50,8.248983383178711,3.2971782295386687,543.5692138671875,9.0,0.5297730238035429,3,1589,1.8908867835998535,0.7415494790523506,50,Individual,Type: Individual
sampled,37,compressed,0.95,compressed@0.95,50,44.06100082397461,5.998309901938003,1798.986083984375,26.239999771118164,0.3122656938899098,3,317,3.7999205589294434,0.9329914375067637,50,Individual,Type: Individual
sampled,38,full,,full,50,20.664379119873047,4.265439699500876,909.6987915039062,12.039999961853027,0.30432598550207374,9,4295,,,0,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.25,compressed@0.25,50,4.923555850982666,2.0715037109577477,214.55638122558594,12.139999389648438,0.7549407076859219,9,3221,5.214919090270996,0.7977534938198989,50,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.5,compressed@0.5,50,5.558807373046875,1.8759942025621708,175.96771240234375,12.65999984741211,0.7376026186824055,9,2147,6.300678730010986,0.8951709042836327,50,Lasting time of somethin,Type: Lasting time of somethin
sampled,38,compressed,0.75,compressed@0.75,50,47.64405822753906,6.684022898627368,2233.80810546875,28.779998779296875,0.31743711513960354,4,1073,6.017343521118164,0.9588808259395388,50,Lasting time of somethin,Type: Other entity
sampled,38,compressed,0.95,compressed@0.95,50,57.36226272583008,6.524954726255769,2128.751708984375,34.439998626708984,0.3152195681349493,4,214,27.649723052978516,2.2449690118702783,50,Lasting time of somethin,Type: Other entity
sampled,39,full,,full,50,6.094325542449951,3.88447241933348,754.456298828125,7.37999963760376,0.5641734143643719,5,7360,,,0,Disease and medicine,Type: Disease and medicine
sampled,39,compressed,0.25,compressed@0.25,50,2.6531054973602295,1.2620353825803639,79.63666534423828,7.21999979019165,0.7751427106681003,5,5520,1.586403489112854,0.3832415733530779,50,Disease and medicine,Type: Definition of something
sampled,39,compressed,0.5,compressed@0.5,50,6.484041213989258,3.6425968707627563,663.4255981445312,9.359999656677246,0.6186779522127602,5,3680,1.3917690515518188,0.5043104907147202,50,Disease and medicine,Type: Disease and medicine
sampled,39,compressed,0.75,compressed@0.75,50,24.338735580444336,3.760229537126025,706.96630859375,29.219999313354492,0.5613810026974809,64,1840,14.18847370147705,0.902930131103882,50,Disease and medicine,"Type: Disease 

Foot-and-mouth disease (FMD) is a highly contagious and sometimes fatal viral disease that affects cloven-hoofed animals, including cattle, pigs, sheep, goats, and deer. It is caused by a picornavirus and is characterized by fever, lameness, and blisters or"
sampled,39,compressed,0.95,compressed@0.95,50,53.25956726074219,5.3683061516180315,1440.935546875,49.099998474121094,0.47148498284782847,64,368,22.924354553222656,1.169084111564309,50,Disease and medicine,"Type: Disease 

Foot-and-mouth disease (FMD) is a highly contagious and sometimes fatal viral disease that affects cloven-hoofed animals, including cattle, pigs, sheep, goats, and deer. It is caused by a picornavirus and is characterized by fever, lameness, and blisters or"
sampled,40,full,,full,50,10.93737506866455,3.2189633196909258,518.0862426757812,8.920000076293945,0.42745275660652665,3,10097,,,0,Definition of something,Type: Food
sampled,40,compressed,0.25,compressed@0.25,50,11.740287780761719,2.8550397249521215,407.5625915527344,12.300000190734863,0.5160222113703838,5,7572,2.666430950164795,0.8512402181861576,50,Definition of something,Type: Definition of something
sampled,40,compressed,0.5,compressed@0.5,50,14.860057830810547,2.875556162238446,413.441162109375,14.75999927520752,0.4976560756625368,5,5048,3.0758724212646484,1.0222285694349114,50,Definition of something,Type: Definition of something
sampled,40,compressed,0.75,compressed@0.75,50,25.33475685119629,4.618786472284955,1066.659423828125,22.260000228881836,0.45434835795361833,30,2524,5.719707489013672,1.161540039108068,50,Definition of something,"Type of food: Semolina is a coarse, yellowish flour made from durum wheat, used to make pasta, bread, and other baked goods."
sampled,40,compressed,0.95,compressed@0.95,50,16.187442779541016,2.9853484382650484,445.6152648925781,20.31999969482422,0.5756939135766886,5,504,14.389140129089355,2.6234936851860224,50,Definition of something,Type: Definition of something
sampled,41,full,,full,50,23.22372055053711,7.520331166868584,2827.76904296875,13.920000076293945,0.3146084390823791,6,10356,,,0,"Distance, linear measure","Type: Distance, linear measure"
sampled,41,compressed,0.25,compressed@0.25,50,34.24514389038086,6.124109469700472,1875.23583984375,23.459999084472656,0.36356245749872584,6,7767,7.365636348724365,1.8742535949241068,50,"Distance, linear measure","Type: Distance, linear measure"
sampled,41,compressed,0.5,compressed@0.5,50,43.60136795043945,6.740116099820722,2271.458251953125,30.559999465942383,0.37196883004924425,6,5178,10.071487426757812,2.212656341029057,50,"Distance, linear measure","Type: Distance, linear measure"
sampled,41,compressed,0.75,compressed@0.75,50,43.77383041381836,6.500615956392132,2112.900390625,30.239999771118164,0.36664421539091624,7,2589,35.772762298583984,2.776903534029349,50,"Distance, linear measure","Type: Size, area and volume"
sampled,41,compressed,0.95,compressed@0.95,50,58.85476303100586,5.750146482509163,1653.209228515625,39.41999816894531,0.3552686009042513,64,517,41.89223861694336,3.404133158176065,50,"Distance, linear measure","Type: The question is asking for a specific piece of information about the height of the Sears Building. 

Category: The question falls under the category of Architecture or Geography. 

Answer: The answer to the question is not provided in the given text. However, according to other sources, the Sears Tower (now known as"
sampled,42,full,,full,50,5.89879846572876,2.9267977414797985,428.3072509765625,8.279999732971191,0.6102975489418581,6,8890,,,0,"Distance, linear measure","Type: Distance, linear measure"
sampled,42,compressed,0.25,compressed@0.25,50,9.60908317565918,4.2974489673471545,923.4033813476562,11.139999389648438,0.5499701257502946,6,6667,0.03681528568267822,0.14184317345259356,50,"Distance, linear measure","Type: Distance, linear measure"
sampled,42,compressed,0.5,compressed@0.5,50,9.912172317504883,3.667896448302317,672.6732177734375,11.139999389648438,0.5396956161144766,6,4445,0.19321954250335693,0.1555782909846419,50,"Distance, linear measure","Type: Distance, linear measure"
sampled,42,compressed,0.75,compressed@0.75,50,17.562665939331055,5.865955055311752,1720.471435546875,12.899999618530273,0.3891917366007414,5,2222,33.48161315917969,1.1147808909989996,50,"Distance, linear measure",Type: Definition of something
sampled,42,compressed,0.95,compressed@0.95,50,29.656757354736328,3.5220002958523975,620.2243041992188,28.3799991607666,0.4846489529850104,37,444,32.45134735107422,1.0444570373786026,50,"Distance, linear measure","Type: Definition of a unit of measurement.

A nautical mile is a unit of distance used in navigation, equal to 1,852 meters (6,076.1 feet)."
sampled,43,full,,full,50,35.8485107421875,7.077389586519524,2504.47216796875,17.600000381469727,0.2436957231724574,3,3720,,,0,Date,Type: Date
sampled,43,compressed,0.25,compressed@0.25,50,34.58791732788086,5.4502273372166545,1485.2489013671875,25.279998779296875,0.3873761392742524,3,2790,4.342092037200928,0.9458918033850053,50,Date,Type: Date
sampled,43,compressed,0.5,compressed@0.5,50,35.615318298339844,6.069136992038077,1841.72119140625,25.119998931884766,0.37428073031495074,3,1860,6.921574115753174,1.3371948464502272,50,Date,Type: Date
sampled,43,compressed,0.75,compressed@0.75,50,48.09721755981445,6.733386310834802,2266.924560546875,31.059999465942383,0.3418591556510365,31,930,10.675877571105957,1.42601335867554,50,Date,"Type: Event 

However, the question is asking for a specific date, so it can be classified as a type of Event, specifically a historical event."
sampled,43,compressed,0.95,compressed@0.95,50,64.39473724365234,4.762905730338755,1134.2635498046875,49.939998626708984,0.4091091999358872,64,186,16.751140594482422,1.7074178087774734,50,Date,"Type: Historical event

This question is asking for a specific date in the past when John F. Kennedy was elected as President. The answer would be a date, likely in the form of a year (e.g. 1960). 

However, to classify it as a specific type of question, it can be"
sampled,44,full,,full,50,13.10628604888916,5.488048538215793,1505.933837890625,10.880000114440918,0.43388304927020066,5,8047,,,0,Definition of something,Type: Description of something
sampled,44,compressed,0.25,compressed@0.25,50,4.3456549644470215,1.8381315845629682,168.93638610839844,7.679999828338623,0.6755617241565599,5,6035,3.833704710006714,0.7788264165770208,50,Definition of something,Type: Definition of something
sampled,44,compressed,0.5,compressed@0.5,50,9.392948150634766,2.9774054539656984,443.2471618652344,12.9399995803833,0.6046261426329899,5,4023,5.084076881408691,1.0634800598255165,50,Definition of something,Type: Definition of something
sampled,44,compressed,0.75,compressed@0.75,50,5.25862979888916,2.1733608339282102,236.17486572265625,10.219999313354492,0.7000146065520163,5,2011,8.61703109741211,1.117645400314754,50,Definition of something,Type: Definition of something
sampled,44,compressed,0.95,compressed@0.95,50,33.61966323852539,3.487100776601083,607.9935913085938,43.619998931884766,0.586116897674283,64,402,11.974510192871094,1.3220672395489845,50,Definition of something,"Type: Environmental issue/Scientific concept

Explanation: Ozone depletion refers to the thinning of the ozone layer in the Earth's stratosphere, which protects the planet from the sun's ultraviolet (UV) radiation. The ozone layer is composed of ozone molecules (O3) that absorb UV radiation, preventing"
sampled,45,full,,full,50,9.800430297851562,4.741409275106137,1124.048095703125,7.579999923706055,0.40812054016473864,3,4134,,,0,Individual,Type: Individual
sampled,45,compressed,0.25,compressed@0.25,50,17.321945190429688,4.98196895297808,1241.000732421875,13.139999389648438,0.4010181018585123,3,3100,2.4009222984313965,0.6648630285101492,50,Individual,Type: Individual
sampled,45,compressed,0.5,compressed@0.5,50,20.95602035522461,5.6640219826137015,1604.0572509765625,13.859999656677246,0.35063005684808357,3,2067,3.1819539070129395,0.8738146791544872,50,Individual,Type: Individual
sampled,45,compressed,0.75,compressed@0.75,50,28.266714096069336,6.626157401847808,2195.298095703125,16.520000457763672,0.305435544373806,3,1033,4.489447116851807,1.1365379205394859,50,Individual,Type: Individual
sampled,45,compressed,0.95,compressed@0.95,50,75.23358917236328,6.327896407908298,2002.1136474609375,41.63999938964844,0.2858316343724292,18,206,13.526991844177246,1.2095924990143891,50,Individual,"Type: Historical figure 

Category: Inventor 

Description: Person who invented the calculator."
sampled,46,full,,full,50,5.454601764678955,1.7764310843545092,157.78536987304688,10.84000015258789,0.7055439995748107,7,9183,,,0,Equivalent term,Type: Word with a special property
sampled,46,compressed,0.25,compressed@0.25,50,9.661311149597168,3.2474264900985443,527.2889404296875,13.420000076293945,0.6071315868813492,7,6887,4.001447677612305,0.9850677281055745,50,Equivalent term,Type: Word with a special property
sampled,46,compressed,0.5,compressed@0.5,50,16.154813766479492,5.675577088981239,1610.6087646484375,14.960000038146973,0.4730723576125095,7,4591,4.252511024475098,1.0773575591709255,50,Equivalent term,Type: Word with a special property
sampled,46,compressed,0.75,compressed@0.75,50,21.205888748168945,4.49820507279883,1011.6924438476562,16.719999313354492,0.4151501609861506,5,2295,25.79381561279297,1.683129920881453,50,Equivalent term,Type: Definition of something
sampled,46,compressed,0.95,compressed@0.95,50,16.12875747680664,3.4022817696708154,578.7760620117188,13.9399995803833,0.4484401106104415,4,459,30.40620994567871,1.7602570675465719,50,Equivalent term,Type: Palindrome
sampled,47,full,,full,50,4.039411544799805,1.5189895503756405,115.36646270751953,5.199999809265137,0.5836559351671492,3,9063,,,0,Date,Type: Date
sampled,47,compressed,0.25,compressed@0.25,50,9.504105567932129,3.2997440123250468,544.41552734375,9.779999732971191,0.509873066202175,3,6797,0.5936151146888733,0.3605790641525475,50,Date,Type: Date
sampled,47,compressed,0.5,compressed@0.5,50,6.629858016967773,2.5884565713712484,335.00537109375,9.039999961853027,0.6014883172971155,3,4531,0.9229623079299927,0.43599446242429324,50,Date,Type: Date
sampled,47,compressed,0.75,compressed@0.75,50,15.305521965026855,4.562514447751097,1040.826904296875,13.399999618530273,0.45306716150689635,3,2265,1.027099847793579,0.46565928492956443,50,Date,Type: Date
sampled,47,compressed,0.95,compressed@0.95,50,26.15121841430664,5.765017329088222,1661.771240234375,19.69999885559082,0.3984655497665853,3,453,1.7273364067077637,0.60810702917788,50,Date,Type: Date
sampled,48,full,,full,50,25.223445892333984,6.333633597768444,2005.7457275390625,14.09999942779541,0.28939322466353884,3,4180,,,0,Group or organization of person,Type: Event
sampled,48,compressed,0.25,compressed@0.25,50,26.15806007385254,5.8349798411043166,1702.3494873046875,16.15999984741211,0.3256305911278859,3,3135,4.647559642791748,0.7234571153523243,50,Group or organization of person,Type: Event
sampled,48,compressed,0.5,compressed@0.5,50,29.709110260009766,6.404091862092939,2050.61962890625,19.260000228881836,0.3432831440760057,3,2090,4.663693904876709,1.42700397057305,50,Group or organization of person,Type: Event
sampled,48,compressed,0.75,compressed@0.75,50,53.46071243286133,7.6085750991274645,2894.520751953125,28.459999084472656,0.2719755826984252,5,1045,19.246688842773438,2.655169817132701,50,Group or organization of person,Type: Event or Movement
sampled,48,compressed,0.95,compressed@0.95,50,58.62989044189453,5.978500706960316,1787.12353515625,34.47999954223633,0.30770016399748346,39,209,24.910560607910156,2.9872091622619203,50,Group or organization of person,"Type: Event 

Description: Jesse Jackson organized the Rainbow PUSH Coalition, but more specifically, he organized the 1984 Jesse Jackson presidential campaign, and the 1988 Jesse Jackson presidential campaign."
sampled,49,full,,full,50,6.311057090759277,2.009421929127333,201.88882446289062,8.420000076293945,0.5947965909312216,4,2743,,,0,Expression abbreviated,Type: Expression abbreviated
sampled,49,compressed,0.25,compressed@0.25,50,26.579668045043945,6.80637769623094,2316.3388671875,17.579999923706055,0.35064267113425024,4,2057,34.95085906982422,0.69631618109883,50,Expression abbreviated,Type: Equivalent term
sampled,49,compressed,0.5,compressed@0.5,50,22.900014877319336,3.5715754399209985,637.8075561523438,19.520000457763672,0.44345005310735003,28,1371,36.346561431884766,1.027385113829834,50,Expression abbreviated,"Type: Abbreviation 

This question is asking for the expansion of the abbreviation ""I.V."" which is commonly used in medical contexts."
sampled,49,compressed,0.75,compressed@0.75,50,26.953031539916992,4.503541493794425,1014.0942993164062,22.239999771118164,0.43169464393587575,5,685,38.62818145751953,1.1017828971118422,50,Expression abbreviated,Type: Definition of something
sampled,49,compressed,0.95,compressed@0.95,50,24.788631439208984,5.128422066349941,1315.03564453125,19.69999885559082,0.41803445433416486,5,137,41.909461975097656,1.281797710675811,50,Expression abbreviated,Type: Definition of something
sampled,50,full,,full,50,10.689987182617188,4.159536705628254,865.0872802734375,7.179999828338623,0.3562949169736839,3,4349,,,0,Date,Type: Date
sampled,50,compressed,0.25,compressed@0.25,50,2.363186836242676,1.3639836344254532,93.02256774902344,5.920000076293945,0.7582854986913367,3,3261,3.1141490936279297,0.869722812386649,50,Date,Type: Date
sampled,50,compressed,0.5,compressed@0.5,50,8.56110954284668,3.677649050556959,676.255126953125,8.899999618530273,0.5133723625823292,3,2174,2.908867835998535,0.8294062998197349,50,Date,Type: Date
sampled,50,compressed,0.75,compressed@0.75,50,21.74225616455078,6.8937609785724,2376.197021484375,13.25999927520752,0.3209259626502693,3,1087,3.4695208072662354,0.9315873936574519,50,Date,Type: Date
sampled,50,compressed,0.95,compressed@0.95,50,37.239097595214844,4.414758656386623,974.5046997070312,26.479999542236328,0.37727532190203095,26,217,10.237748146057129,1.3183673032169017,50,Date,"Type: Historical Event

This question is asking for a specific date related to a historical event, which is the first kidney transplant."
sampled,51,full,,full,50,18.220497131347656,5.981274490545473,1788.7822265625,12.239999771118164,0.3563575168212627,3,8555,,,0,Date,Type: Date
sampled,51,compressed,0.25,compressed@0.25,50,34.04825973510742,6.64153412894472,2205.498779296875,23.119998931884766,0.3603134305585613,3,6416,5.697976589202881,1.1076433448077385,50,Date,Type: Date
sampled,51,compressed,0.5,compressed@0.5,50,30.940065383911133,5.408216315102189,1462.440185546875,24.03999900817871,0.40979537097467006,3,4277,9.002372741699219,1.4571072785123784,50,Date,Type: Date
sampled,51,compressed,0.75,compressed@0.75,50,30.71567153930664,5.114018341162847,1307.6591796875,24.8799991607666,0.424974222603262,3,2138,11.55019474029541,1.8204596909374635,50,Date,Type: Date
sampled,51,compressed,0.95,compressed@0.95,50,51.77641296386719,6.703557314147653,2246.884033203125,33.959999084472656,0.34756882654101984,36,427,17.299911499023438,2.226780691063615,50,Date,"Type: Historical event

This question is asking for a specific year in which the Titanic started its journey. The Titanic's maiden voyage began on April 10, 1912."
sampled,52,full,,full,50,9.307662010192871,2.052358619569278,210.60879516601562,8.079999923706055,0.45002018511490927,3,6132,,,0,Animal,Type: Animal
sampled,52,compressed,0.25,compressed@0.25,50,3.8580923080444336,1.230883920534377,75.7537612915039,7.739999771118164,0.7078612201778056,4,4599,2.6255011558532715,0.5578615995110117,50,Animal,Type: Equivalent term
sampled,52,compressed,0.5,compressed@0.5,50,7.185510158538818,2.748842640868664,377.8067932128906,9.34000015258789,0.5866912745228169,4,3066,5.0577497482299805,0.6824229370877539,50,Animal,Type: Equivalent term
sampled,52,compressed,0.75,compressed@0.75,50,10.476449966430664,3.0119427810644495,453.5899658203125,11.84000015258789,0.5415493461435013,5,1533,8.188549995422363,0.7593713328583007,50,Animal,Type: Definition of something
