regime,task_id,kv_caching,ratio,config_label,n_mc_samples,H_bits,se_bits,varentropy_bits,mean_length,confidence,greedy_length,cache_seq_length,gold,predicted_answer
sampled,50,compressed,0.75,compressed@0.75,50,32.631103515625,5.771733087386426,1665.6451416015625,17.15999984741211,0.2676501783129997,7,270,Pope John X,King Guido of Spoleto
sampled,51,full,,full,50,15.339606285095215,6.839645601427387,2339.03759765625,9.65999984741211,0.3326435602135504,5,1081,Manchester United,Manchester United F.C.
sampled,51,compressed,0.25,compressed@0.25,50,12.45450210571289,4.985279110792093,1242.650390625,6.980000019073486,0.29031426695347756,2,810,Manchester United,Manchester United
sampled,51,compressed,0.75,compressed@0.75,50,17.231870651245117,8.315686654224653,3457.5322265625,7.159999847412109,0.18858856375428731,2,270,Manchester United,Manchester United
sampled,52,full,,full,50,1.1357097625732422,0.16075267363559975,1.2920711040496826,2.319999933242798,0.7122570563216643,1,1073,yes,Yes
sampled,52,compressed,0.25,compressed@0.25,50,1.1243678331375122,0.09798219226564873,0.4800255000591278,2.619999885559082,0.7427002413063979,2,804,yes,Yes.
sampled,52,compressed,0.75,compressed@0.75,50,1.4503819942474365,0.22486489796278883,2.5282111167907715,2.879999876022339,0.7053421292299654,2,268,yes,Yes.
sampled,53,full,,full,50,15.367358207702637,5.118960809151112,1310.18798828125,7.339999675750732,0.2342879028195554,2,1084,"1,693",571 households
sampled,53,compressed,0.25,compressed@0.25,50,16.5567626953125,4.346223020165397,944.4827270507812,9.59999942779541,0.3025692147961434,2,813,"1,693",571 households
sampled,53,compressed,0.75,compressed@0.75,50,22.72964859008789,5.874882811331218,1725.71240234375,11.380000114440918,0.2504626003477111,2,271,"1,693",571 households
sampled,54,full,,full,50,4.035067558288574,0.944158523762384,44.5717658996582,5.5,0.6013810657406831,4,1084,Australian Supercars Championship,IndyCar Series
sampled,54,compressed,0.25,compressed@0.25,50,5.434479236602783,1.3889780231272446,96.46299743652344,6.480000019073486,0.5591649346615246,4,813,Australian Supercars Championship,IndyCar Series
sampled,54,compressed,0.75,compressed@0.75,50,17.052627563476562,4.305097672155287,926.6932983398438,14.59999942779541,0.445041494862872,4,271,Australian Supercars Championship,IndyCar Series
sampled,55,full,,full,50,4.0716986656188965,2.2022856889739293,242.50311279296875,3.859999895095825,0.48134918559962536,1,1074,no,No
sampled,55,compressed,0.25,compressed@0.25,50,18.369693756103516,4.80284339610402,1153.365234375,14.859999656677246,0.42449398037699154,2,805,no,No.
sampled,55,compressed,0.75,compressed@0.75,50,4.313050270080566,1.476490987024853,109.00128173828125,5.480000019073486,0.5795266982920506,2,268,no,No.
sampled,56,full,,full,50,40.10120391845703,7.717552728500628,2978.031005859375,18.619998931884766,0.22474126235375252,16,1082,Washington State,There is no information in the given passages about where Mike Leach currently coaches.
sampled,56,compressed,0.25,compressed@0.25,50,38.04459762573242,5.926726039135667,1756.3040771484375,20.299999237060547,0.2727936211612162,16,811,Washington State,There is no information in the provided passages about where Mike Leach currently coaches.
sampled,56,compressed,0.75,compressed@0.75,50,41.65000915527344,7.09390762490075,2516.17626953125,22.03999900817871,0.26985448641132165,16,270,Washington State,There is no information in the provided text about where Mike Leach currently coaches.
sampled,57,full,,full,50,1.0643606185913086,0.25766481735763397,3.3195579051971436,5.460000038146973,0.8736105346627449,4,1098,Floyd Casey Stadium,Floyd Casey Stadium
sampled,57,compressed,0.25,compressed@0.25,50,3.7695744037628174,1.8143699943954377,164.596923828125,6.079999923706055,0.6506728221599113,4,823,Floyd Casey Stadium,Floyd Casey Stadium
sampled,57,compressed,0.75,compressed@0.75,50,4.432617664337158,2.9709199512011955,441.3182678222656,6.460000038146973,0.6215042995872496,4,274,Floyd Casey Stadium,Floyd Casey Stadium
sampled,58,full,,full,50,17.390195846557617,3.996639976719898,798.6565551757812,9.5,0.28115801190567186,2,1083,2010,2008
sampled,58,compressed,0.25,compressed@0.25,50,27.542781829833984,5.480467803367701,1501.7763671875,15.5,0.29179889572286527,2,812,2010,2006
sampled,58,compressed,0.75,compressed@0.75,50,28.55219268798828,7.46738644718234,2788.093017578125,12.319999694824219,0.2006081089215685,2,270,2010,2006
sampled,59,full,,full,50,14.04581069946289,1.6343257976879277,133.55104064941406,14.739999771118164,0.51659142213856,15,1073,Sanskrit,There is no information about Gajabrishta in the given passages.
sampled,59,compressed,0.25,compressed@0.25,50,19.850725173950195,2.8947797422013606,418.98748779296875,20.260000228881836,0.5070504260013684,15,804,Sanskrit,There is no information about Gajabrishta in the provided text.
sampled,59,compressed,0.75,compressed@0.75,50,16.547481536865234,1.8568743031595798,172.39910888671875,19.439998626708984,0.55432041230437,19,268,Sanskrit,There is no information about elephants being connected to Gajabrishta in the provided text.
sampled,60,full,,full,50,2.97766375541687,1.5986213943735486,127.7795181274414,3.1599998474121094,0.5204030400916728,1,1073,English,American
sampled,60,compressed,0.25,compressed@0.25,50,12.412537574768066,4.681781929057568,1095.9541015625,6.440000057220459,0.26290023650907557,1,804,English,American
sampled,60,compressed,0.75,compressed@0.75,50,6.28192663192749,2.7178906014203483,369.3464660644531,4.480000019073486,0.37834760979315096,1,268,English,American
sampled,61,full,,full,50,8.675643920898438,2.8113548015703214,395.185791015625,6.119999885559082,0.3743373983422372,1,1077,yes,Yes
sampled,61,compressed,0.25,compressed@0.25,50,20.032983779907227,5.10323551242861,1302.150634765625,12.899999618530273,0.3408137556505025,2,807,yes,Yes.
sampled,61,compressed,0.75,compressed@0.75,50,22.213912963867188,6.494471431894015,2108.907958984375,12.880000114440918,0.302565065489667,2,269,yes,Yes.
sampled,62,full,,full,50,38.06696701049805,7.805844039684306,3046.56005859375,22.34000015258789,0.30693766503603115,25,1085,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS""."
sampled,62,compressed,0.25,compressed@0.25,50,39.550907135009766,5.428277469793019,1473.309814453125,26.03999900817871,0.3489634630844547,25,813,November,"There is no information about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS""."
sampled,62,compressed,0.75,compressed@0.75,50,29.835773468017578,5.127123702519523,1314.369873046875,20.639999389648438,0.3671568172949632,29,271,November,"There is no information in the provided passages about an animated series written by Kent Scott that began in September 2002 on ""Nick on CBS""."
sampled,63,full,,full,50,25.603622436523438,3.932512186835455,773.2326049804688,14.719999313354492,0.2994990620209063,16,1070,Shari Shattuck,No information is available about the actress starring in Tainted in the given passages.
sampled,63,compressed,0.25,compressed@0.25,50,29.34833335876465,5.557655896373938,1544.376953125,16.600000381469727,0.2936212212380545,12,802,Shari Shattuck,No information is available about the actress starring in Tainted.
sampled,63,compressed,0.75,compressed@0.75,50,28.224287033081055,4.189960943144713,877.7886352539062,16.079999923706055,0.29622355210910845,17,267,Shari Shattuck,"No information is available about an American actress starring in a film called ""Tainted""."
sampled,64,full,,full,50,14.956077575683594,2.461378308734953,302.9191589355469,8.199999809265137,0.2824540423461159,1,1082,British,British
sampled,64,compressed,0.25,compressed@0.25,50,17.114036560058594,2.3719220906886624,281.30072021484375,11.75999927520752,0.3646854860108236,1,811,British,British
sampled,64,compressed,0.75,compressed@0.75,50,28.809432983398438,5.490290613039076,1507.16455078125,15.079999923706055,0.26601142816901957,1,270,British,British
sampled,65,full,,full,50,0.25122159719467163,0.12623609674023015,0.796777606010437,5.039999961853027,0.9660397406105655,4,1072,Vernon Smith,François Englert
sampled,65,compressed,0.25,compressed@0.25,50,0.2527328133583069,0.14648945303698221,1.072957992553711,5.039999961853027,0.9658389832942583,4,804,Vernon Smith,François Englert
sampled,65,compressed,0.75,compressed@0.75,50,3.98588228225708,3.5620296770130757,634.4027709960938,6.21999979019165,0.64134959966933,4,268,Vernon Smith,François Englert
sampled,66,full,,full,50,9.647671699523926,3.4725273281749525,602.9223022460938,5.940000057220459,0.32439260942159304,3,1090,Deftones,Deftones
sampled,66,compressed,0.25,compressed@0.25,50,20.339204788208008,7.051879459140662,2486.4501953125,10.179999351501465,0.250354209572035,3,817,Deftones,Deftones
sampled,66,compressed,0.75,compressed@0.75,50,29.61929702758789,10.493191617067707,5505.353515625,13.119999885559082,0.20912415313796204,3,272,Deftones,Deftones
sampled,67,full,,full,50,35.960350036621094,5.728693114898676,1640.896240234375,23.81999969482422,0.35119142637996054,23,1082,810,There is no information about the population of the town where The Stelljes House is located in the given passages.
sampled,67,compressed,0.25,compressed@0.25,50,36.75523376464844,4.763562053495262,1134.576171875,29.53999900817871,0.42212639584385225,23,811,810,There is no information about the population of the town where The Stelljes House is located in the given passages.
sampled,67,compressed,0.75,compressed@0.75,50,43.20566940307617,4.865642561785904,1183.723876953125,34.21999740600586,0.41679636136586634,23,270,810,There is no information about the population of the town where The Stelljes House is located in the provided text.
sampled,68,full,,full,50,7.720804214477539,1.8828450788156503,177.25527954101562,7.619999885559082,0.49543616278167574,2,1074,India,United States
sampled,68,compressed,0.25,compressed@0.25,50,7.167037010192871,2.6019887507413197,338.51727294921875,6.71999979019165,0.4774682142492957,2,805,India,United States
sampled,68,compressed,0.75,compressed@0.75,50,14.523564338684082,4.700108043970904,1104.55078125,11.119999885559082,0.4044193840587399,2,268,India,United States
sampled,69,full,,full,50,0.27031126618385315,0.1413828709280725,0.9994558095932007,2.0399999618530273,0.912245778362882,1,1074,yes,Yes
sampled,69,compressed,0.25,compressed@0.25,50,0.5389534831047058,0.23472547648002945,2.7548024654388428,2.059999942779541,0.8341461519419026,1,805,yes,Yes
sampled,69,compressed,0.75,compressed@0.75,50,0.18535025417804718,0.1292388048027356,0.83513343334198,2.0,0.937782246770347,1,268,yes,Yes
sampled,70,full,,full,50,18.00593376159668,1.3632579130344968,92.9236068725586,15.880000114440918,0.45569014737779473,15,1070,"May 5, 1939",There is no information about Erik Watts or his father in the given passages.
sampled,70,compressed,0.25,compressed@0.25,50,13.450690269470215,1.6364608612461908,133.90020751953125,16.479999542236328,0.5679427098751015,15,802,"May 5, 1939",There is no information about Erik Watts or his father in the provided text.
sampled,70,compressed,0.75,compressed@0.75,50,15.915780067443848,2.7718691648402505,384.1629333496094,17.440000534057617,0.5312261080510063,14,267,"May 5, 1939",There is no information about Erik Watts' father in the provided text.
sampled,71,full,,full,50,20.257549285888672,5.229196598934917,1367.224853515625,6.71999979019165,0.1237485593425093,2,1083,Philip K. Dick,Robert Stone
sampled,71,compressed,0.25,compressed@0.25,50,23.76093864440918,9.76098239644709,4763.8388671875,7.799999713897705,0.12105425494299717,2,812,Philip K. Dick,Robert Stone
sampled,71,compressed,0.75,compressed@0.75,50,16.631603240966797,3.8807772583473854,753.0216064453125,6.199999809265137,0.15576934613410612,2,270,Philip K. Dick,Robert Stone
sampled,72,full,,full,50,2.8791332244873047,1.6854964053133483,142.04490661621094,4.199999809265137,0.6217868695848789,2,1082,821,7734
sampled,72,compressed,0.25,compressed@0.25,50,4.2161030769348145,3.350009656294385,561.1282348632812,3.1399998664855957,0.3942798679340265,1,811,821,773
sampled,72,compressed,0.75,compressed@0.75,50,5.804360389709473,3.721917637245282,692.633544921875,3.379999876022339,0.3041244149216508,1,270,821,773
sampled,73,full,,full,50,0.8445805311203003,0.15894661719798525,1.263201355934143,3.240000009536743,0.8346984497829708,2,1075,Capital Cities,Capital Cities
sampled,73,compressed,0.25,compressed@0.25,50,0.6593854427337646,0.1619660260756949,1.3116496801376343,3.1599998474121094,0.8653368286276939,2,806,Capital Cities,Capital Cities
sampled,73,compressed,0.75,compressed@0.75,50,0.47517845034599304,0.14985595780685518,1.122840404510498,3.0999999046325684,0.8992016723263444,2,268,Capital Cities,Capital Cities
sampled,74,full,,full,50,17.296899795532227,3.667046526103722,672.3615112304688,13.559999465942383,0.4130583111760043,2,1077,Morgan Llywelyn,Robert Jordan
sampled,74,compressed,0.25,compressed@0.25,50,22.766958236694336,4.500693848417986,1012.812255859375,19.15999984741211,0.4388334432484388,2,807,Morgan Llywelyn,Robert Jordan
sampled,74,compressed,0.75,compressed@0.75,50,16.288005828857422,3.7016746236711904,685.1197509765625,15.25999927520752,0.47718940039814034,2,269,Morgan Llywelyn,Robert Jordan
sampled,75,full,,full,50,1.2266724109649658,0.09776420119853613,0.4778919517993927,2.3999998569488525,0.7016806403612034,1,1089,14,12
sampled,75,compressed,0.25,compressed@0.25,50,1.6805485486984253,0.23767902252622852,2.824565887451172,2.619999885559082,0.6410768539977426,2,816,14,12 points
sampled,75,compressed,0.75,compressed@0.75,50,2.2511801719665527,0.7244116928378606,26.238615036010742,3.0,0.5944414436699356,2,272,14,12 points
sampled,76,full,,full,50,1.715216040611267,0.2846856401301075,4.052295684814453,5.019999980926514,0.7891237663144767,4,1090,Big 12 Conference,Big 12 Conference
sampled,76,compressed,0.25,compressed@0.25,50,1.2857292890548706,0.1800353357281517,1.6206361055374146,5.0,0.8367416426384487,4,817,Big 12 Conference,Big 12 Conference
sampled,76,compressed,0.75,compressed@0.75,50,2.0890114307403564,0.39847640502076953,7.939172267913818,5.079999923706055,0.7519857717118626,4,272,Big 12 Conference,Big 12 Conference
sampled,77,full,,full,50,13.46767807006836,2.600779724579006,338.2027587890625,20.299999237060547,0.6313743497738423,16,1076,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, the United Kingdom, France, Wales, Cornwall, and Brittany."
sampled,77,compressed,0.25,compressed@0.25,50,17.211952209472656,3.962672203967135,785.1385498046875,19.399999618530273,0.5406571589989857,17,807,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and the Isle of Man."
sampled,77,compressed,0.75,compressed@0.75,50,17.788785934448242,3.930966802200192,772.625,22.579999923706055,0.5792220360916837,16,269,"Brittany, Cornwall, Ireland, Isle of Man, Scotland and Wales.","Ireland, Scotland, Wales, Cornwall, Brittany, and Isle of Man."
sampled,78,full,,full,50,9.766057968139648,1.2067658739422982,72.81419372558594,7.679999828338623,0.4141937923777605,16,1079,coaxial,SR connector is based on the connector that is often used for fiber optic cable.
sampled,78,compressed,0.25,compressed@0.25,50,19.99964141845703,3.258205349515186,530.7951049804688,11.15999984741211,0.2887549145436367,16,809,coaxial,SR connector is based on the connector that is often used for fiber optic cable.
sampled,78,compressed,0.75,compressed@0.75,50,22.808197021484375,4.79364483057712,1148.9515380859375,11.059999465942383,0.23944661280941396,16,269,coaxial,SR connector is based on the connector that is often used for fiber optic cable.
sampled,79,full,,full,50,4.068235874176025,2.8352388085596067,401.928955078125,6.659999847412109,0.654812495258413,4,1075,Wicked Twister,Wicked Twister
sampled,79,compressed,0.25,compressed@0.25,50,2.9920928478240967,1.1459703916016917,65.66240692138672,7.179999828338623,0.7491227109296362,4,806,Wicked Twister,Wicked Twister
sampled,79,compressed,0.75,compressed@0.75,50,2.8083465099334717,0.8257117697827812,34.089996337890625,7.239999771118164,0.7642448457175176,4,268,Wicked Twister,Wicked Twister
sampled,80,full,,full,50,0.7217217683792114,0.11592363505988253,0.6719144582748413,7.199999809265137,0.9328783471993962,6,1078,Levni Yilmaz,Pamela B. Green
sampled,80,compressed,0.25,compressed@0.25,50,1.208209753036499,0.36277113672954053,6.580144882202148,7.259999752044678,0.891051002892012,6,808,Levni Yilmaz,Pamela B. Green
sampled,80,compressed,0.75,compressed@0.75,50,0.4891625940799713,0.11481168130531864,0.6590861082077026,7.099999904632568,0.953367175230434,6,269,Levni Yilmaz,Pamela B. Green
sampled,81,full,,full,50,1.3872939348220825,0.2114622244140215,2.235813617706299,6.759999752044678,0.8674058003338816,5,1091,Man Haron,Jorma Takala
sampled,81,compressed,0.25,compressed@0.25,50,72.60692596435547,12.029977611289432,7236.01806640625,30.15999984741211,0.18849635573603132,7,818,Man Haron,Jorma S. Aalto
sampled,81,compressed,0.75,compressed@0.75,50,57.83329772949219,12.131049553985426,7358.1181640625,19.579999923706055,0.12907733063591903,6,272,Man Haron,Jock Palfreeman
sampled,82,full,,full,50,29.04826545715332,4.707221015365648,1107.896484375,21.15999984741211,0.38614339868776804,16,1085,Hawaii,"There is no information about a ""1920 Politics"" in the given passages."
sampled,82,compressed,0.25,compressed@0.25,50,34.62447738647461,6.385721491330776,2038.8719482421875,25.8799991607666,0.3956000265296047,30,813,Hawaii,"There is no information about a ""1920 Politics"" being a Republican political strategy to reassert the authority of the white race in the provided passages."
sampled,82,compressed,0.75,compressed@0.75,50,30.90886878967285,4.347665585681801,945.1098022460938,27.68000030517578,0.4611634643589961,21,271,Hawaii,"There is no information about a ""1920 Politics"" being a Republican political strategy in the provided passages."
sampled,83,full,,full,50,20.92364501953125,2.4566940100436554,301.76727294921875,16.559999465942383,0.4165307244425944,12,1082,100 metres,There is no information about Harold Davis in the given passages.
sampled,83,compressed,0.25,compressed@0.25,50,28.344879150390625,3.423137609525799,585.8935546875,22.19999885559082,0.4127109360286242,12,811,100 metres,There is no information about Harold Davis in the provided passages.
sampled,83,compressed,0.75,compressed@0.75,50,38.85185623168945,5.053867785156607,1277.0789794921875,25.579999923706055,0.34896705946906215,12,270,100 metres,There is no information about Harold Davis in the provided text.
sampled,84,full,,full,50,24.04349136352539,4.371738739835101,955.60498046875,25.01999855041504,0.5137110685629303,22,1081,due to the onset and progression of Alzheimer's disease,There is no information about the CEO of the football team stepping down in 2014 in the given passages.
sampled,84,compressed,0.25,compressed@0.25,50,28.28912353515625,3.3919728383830146,575.2739868164062,33.36000061035156,0.5555561755116697,18,810,due to the onset and progression of Alzheimer's disease,There is no information about the CEO of the football team stepping down in 2014.
sampled,84,compressed,0.75,compressed@0.75,50,42.86891555786133,5.928405040828856,1757.29931640625,37.36000061035156,0.45142089465635654,23,270,due to the onset and progression of Alzheimer's disease,"There is no information about the CEO of the football team based in Denver, Colorado stepping down in 2014."
sampled,85,full,,full,50,4.499962329864502,2.7388228333894316,375.0575256347656,3.679999828338623,0.42844564391854106,1,1078,yes,Yes
sampled,85,compressed,0.25,compressed@0.25,50,6.752006530761719,2.7871412106188105,388.4078063964844,5.619999885559082,0.4348456546411957,1,808,yes,Yes
sampled,85,compressed,0.75,compressed@0.75,50,7.415333271026611,2.3394567449149655,273.65289306640625,6.759999752044678,0.46750612291621324,1,269,yes,Yes
sampled,86,full,,full,50,12.4260835647583,5.619675214077656,1579.0374755859375,9.09999942779541,0.3880988926778794,4,1079,Leucippus,Leucippus
sampled,86,compressed,0.25,compressed@0.25,50,5.980874061584473,2.354399762612012,277.159912109375,7.980000019073486,0.5948166903614462,4,809,Leucippus,Leucippus
sampled,86,compressed,0.75,compressed@0.75,50,7.59104585647583,3.130926606615943,490.13507080078125,7.599999904632568,0.5004084864317875,4,269,Leucippus,Leucippus
sampled,87,full,,full,50,15.395747184753418,1.3797336177527282,95.18324279785156,14.34000015258789,0.475124488213463,15,1078,"Hollywood, Florida",No information is available about the Primetime Race Group in the given passages.
sampled,87,compressed,0.25,compressed@0.25,50,16.001176834106445,2.338331888442659,273.3898010253906,16.420000076293945,0.5089186242248097,18,808,"Hollywood, Florida",No city in the provided text is mentioned as being home to the Primetime Race Group.
sampled,87,compressed,0.75,compressed@0.75,50,14.802713394165039,1.9496245976539546,190.0518035888672,17.579999923706055,0.5578618857292379,15,269,"Hollywood, Florida",No city in the provided text is home to the Primetime Race Group.
sampled,88,full,,full,50,28.99471092224121,6.719057405758266,2257.28662109375,15.0,0.26188752914097535,7,1079,building,They are both skyscrapers.
sampled,88,compressed,0.25,compressed@0.25,50,33.11589813232422,6.681031480289926,2231.80908203125,16.979999542236328,0.25876447580836814,7,809,building,They are both skyscrapers.
sampled,88,compressed,0.75,compressed@0.75,50,37.91862869262695,6.277059002953732,1970.073486328125,17.459999084472656,0.2219423849255273,7,269,building,They are both skyscrapers.
sampled,89,full,,full,50,0.6623970866203308,0.27287740837568625,3.7231040000915527,3.0,0.8580900558924142,2,1082,1895,1895
sampled,89,compressed,0.25,compressed@0.25,50,0.6175864934921265,0.27614718357841533,3.812863349914551,3.0,0.8670203945977892,2,811,1895,1895
sampled,89,compressed,0.75,compressed@0.75,50,0.35807472467422485,0.1597637073802819,1.2762221097946167,3.0,0.920597071354274,2,270,1895,1895
sampled,90,full,,full,50,5.845442771911621,2.2255061913230407,247.64389038085938,6.420000076293945,0.5319988025897969,4,1081,Pac-12 Conference,Big 12 Conference
sampled,90,compressed,0.25,compressed@0.25,50,10.93312931060791,4.895175847917136,1198.1373291015625,8.399999618530273,0.405686422430792,4,810,Pac-12 Conference,Big 12 Conference
sampled,90,compressed,0.75,compressed@0.75,50,26.660890579223633,6.899426776461215,2380.1044921875,13.460000038146973,0.25335818256200116,4,270,Pac-12 Conference,Big 12 Conference
sampled,91,full,,full,50,32.94548416137695,3.547386733458695,629.1976318359375,21.100000381469727,0.33882275436936227,21,1080,7pm,"There is no information about the show's host being Gordon Burns, or the show's time on Monday."
sampled,91,compressed,0.25,compressed@0.25,50,32.31855010986328,2.9278479641490733,428.61468505859375,23.84000015258789,0.3907603860922813,16,810,7pm,There is no information about a show hosted by Gordon Burns in the provided passages.
sampled,91,compressed,0.75,compressed@0.75,50,42.986297607421875,4.68913617278012,1099.39990234375,25.81999969482422,0.3153782311109055,16,270,7pm,There is no information about a show hosted by Gordon Burns that matches the question.
sampled,92,full,,full,50,0.3382972180843353,0.1516489156179274,1.149869680404663,2.059999942779541,0.8924096655972232,1,1072,no,No
sampled,92,compressed,0.25,compressed@0.25,50,0.4637361764907837,0.0756643475087499,0.2862546741962433,2.059999942779541,0.8555270314731453,1,804,no,No
sampled,92,compressed,0.75,compressed@0.75,50,0.9200586676597595,0.12280122486802118,0.7540070414543152,2.2799999713897705,0.7560038520277358,1,268,no,No
sampled,93,full,,full,50,8.789227485656738,2.6260708613716637,344.8124084472656,4.539999961853027,0.2613485006522761,1,1077,poet,Writer
sampled,93,compressed,0.25,compressed@0.25,50,8.409629821777344,1.4020653340439362,98.28936004638672,6.480000019073486,0.4067509499446542,1,807,poet,Writer
sampled,93,compressed,0.75,compressed@0.75,50,8.04805850982666,1.6644131086042762,138.5135498046875,6.319999694824219,0.4136759399264292,1,269,poet,Writer
sampled,94,full,,full,50,0.1654665768146515,0.09041219587450261,0.4087182581424713,2.0199999809265137,0.9448032627863007,1,1075,no,No
sampled,94,compressed,0.25,compressed@0.25,50,0.845923125743866,0.19000027957694918,1.8050053119659424,2.180000066757202,0.7641680685412715,1,806,no,No
sampled,94,compressed,0.75,compressed@0.75,50,0.6558347344398499,0.12418437458131348,0.7710879445075989,2.1599998474121094,0.8102128018944704,1,268,no,No
sampled,95,full,,full,50,2.036970853805542,0.7021111668654808,24.64800453186035,4.559999942779541,0.7337171226146976,3,1078,"43,000 marchers","17,000"
sampled,95,compressed,0.25,compressed@0.25,50,11.769492149353027,5.078018268109125,1289.3134765625,7.759999752044678,0.3494875129518351,3,808,"43,000 marchers","17,000"
sampled,95,compressed,0.75,compressed@0.75,50,9.208297729492188,3.530051995345642,623.0633544921875,7.919999599456787,0.44668697209724245,3,269,"43,000 marchers","17,000"
sampled,96,full,,full,50,79.25300598144531,14.714700876164626,10826.12109375,25.559999465942383,0.11657534391418019,3,1090,"Indianapolis, Indiana",SkyWest Airlines
sampled,96,compressed,0.25,compressed@0.25,50,50.63238525390625,8.083130400427331,3266.849853515625,25.219999313354492,0.24868159779584656,3,817,"Indianapolis, Indiana",SkyWest Airlines
sampled,96,compressed,0.75,compressed@0.75,50,55.81541061401367,9.209164508113643,4240.435546875,24.939998626708984,0.2119817948946168,3,272,"Indianapolis, Indiana",SkyWest Airlines
sampled,97,full,,full,50,1.3098963499069214,0.16718128941489244,1.3974791765213013,3.0,0.7388574138154307,2,1081,1909,2006
sampled,97,compressed,0.25,compressed@0.25,50,3.745828866958618,2.322249428297176,269.6421203613281,4.21999979019165,0.5404985981107893,2,810,1909,2006
sampled,97,compressed,0.75,compressed@0.75,50,9.353996276855469,3.0409264849250714,462.3616943359375,6.37999963760376,0.361948488233154,2,270,1909,2001
sampled,98,full,,full,50,26.327856063842773,6.977057828160807,2433.966796875,8.399999618530273,0.11389144360981258,4,1083,Bill McCutcheon,J.C. West
sampled,98,compressed,0.25,compressed@0.25,50,29.30522918701172,6.550996241627108,2145.777587890625,10.859999656677246,0.15405785846918077,4,812,Bill McCutcheon,J.C. West
sampled,98,compressed,0.75,compressed@0.75,50,23.391820907592773,7.544656441502986,2846.092041015625,7.539999961853027,0.11643820909775969,4,270,Bill McCutcheon,J.C. West
sampled,99,full,,full,50,4.035930156707764,2.2321262722598156,249.119384765625,6.519999980926514,0.6511186212919512,5,1090,Lord Gort,Field Marshal Lord Gort
sampled,99,compressed,0.25,compressed@0.25,50,65.91524505615234,10.648268638609753,5669.28125,30.420000076293945,0.22269806247449997,5,817,Lord Gort,Field Marshal Lord Gort
sampled,99,compressed,0.75,compressed@0.75,50,106.25214385986328,12.33564171985491,7608.40283203125,42.959999084472656,0.18008115552702697,5,272,Lord Gort,Field Marshal Lord Gort
sampled,100,full,,full,50,2.392256021499634,0.8332407124228072,34.71450424194336,4.539999961853027,0.6940306850948035,4,1078,Polk County,Polk County.
sampled,100,compressed,0.25,compressed@0.25,50,1.6189299821853638,0.23918572534880153,2.860490560531616,4.5,0.7792930098553951,4,808,Polk County,Polk County.
sampled,100,compressed,0.75,compressed@0.75,50,6.7234320640563965,4.031630765690154,812.7023315429688,5.059999942779541,0.3981153675407107,3,269,Polk County,Polk County
sampled,101,full,,full,50,1.5272592306137085,0.22719841470433952,2.580955982208252,3.5,0.738996900540382,2,1083,King James II of England,James II
sampled,101,compressed,0.25,compressed@0.25,50,1.738336443901062,0.5179830741915471,13.415323257446289,4.099999904632568,0.7453631964471065,2,812,King James II of England,James II
sampled,101,compressed,0.75,compressed@0.75,50,2.575063467025757,1.0396349530346165,54.04204177856445,4.400000095367432,0.6665376681678451,2,270,King James II of England,James II
sampled,102,full,,full,50,32.27830123901367,3.956158667982112,782.5595703125,23.8799991607666,0.39183340230229524,37,1100,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100."
sampled,102,compressed,0.25,compressed@0.25,50,41.463340759277344,5.454581422629398,1487.6229248046875,34.41999816894531,0.43388079230086873,37,825,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100."
sampled,102,compressed,0.75,compressed@0.75,50,32.31954574584961,2.8396732024098084,403.18719482421875,33.86000061035156,0.5160185464442227,37,275,Tommy,"There is no information about The Who's fourth studio album reaching No.4 on the UK charts and No. 19 on the U.S. ""Billboard"" Hot 100."
sampled,103,full,,full,50,0.1846553385257721,0.1228655735874522,0.7547974586486816,3.0,0.9582328783138844,2,1085,2006,2006
sampled,103,compressed,0.25,compressed@0.25,50,0.04219033196568489,0.0,0.0,3.0,0.9902993215243712,2,813,2006,2007
sampled,103,compressed,0.75,compressed@0.75,50,15.62246036529541,5.238624441125385,1372.1593017578125,7.940000057220459,0.2556843442435583,2,271,2006,2000
sampled,104,full,,full,50,28.53400421142578,4.522539985442016,1022.6683959960938,17.579999923706055,0.3246383456632733,25,1082,West African descendants,No information is available about Migene González-Wippler or the religion she is an expert on in the given passages.
sampled,104,compressed,0.25,compressed@0.25,50,27.964412689208984,5.149129553259463,1325.6767578125,22.920000076293945,0.42925658973266584,28,811,West African descendants,No information is available about Migene González-Wippler being an expert on a religion that developed among the Ovambo ethnic group.
sampled,104,compressed,0.75,compressed@0.75,50,52.08344650268555,6.859952282086224,2352.947265625,34.91999816894531,0.35564068599757204,27,270,West African descendants,No information is available about Migene González-Wippler being an expert on a religion that developed among the Ovambo people.
sampled,105,full,,full,50,1.5299432277679443,0.5537065799817517,15.329548835754395,2.5399999618530273,0.6586847873402655,1,1073,American,American
